routing_attempt_id,lead_id,partner_id,routed_at,routing_priority,bid_amount,delivery_status,response_status,response_timestamp,rejection_reason
RAB5B4A72E858C,L53543463AFDA,P010,2025-01-26 14:12:37 UTC,1,78.08,delivered,accepted,2025-01-26 14:13:29 UTC,
RAA50C88342F26,L1D9B6C457244,P008,2025-01-27 17:46:34 UTC,1,78.06,delivered,accepted,2025-01-27 17:49:18 UTC,
RA65402030F2FD,LE92926DD88B9,P010,2025-03-31 11:15:13 UTC,1,68.94,delivered,rejected,2025-03-31 11:16:48 UTC,quality
RA6ECF7E80F640,LE92926DD88B9,P003,2025-03-31 11:15:26 UTC,2,59.84,delivered,capacity_exceeded,2025-03-31 11:16:14 UTC,quality
RA5B15764C9415,L0376D79B824E,P009,2025-05-17 07:16:42 UTC,1,51.25,delivered,no_response,2025-05-17 07:20:02 UTC,capacity
RAA9119E19151F,L0376D79B824E,P010,2025-05-17 07:16:47 UTC,2,75.21,delivered,accepted,2025-05-17 07:17:34 UTC,
RAC6EC4192053B,LF25A5543628F,P005,2025-04-29 21:03:24 UTC,1,107.04,delivered,rejected,2025-04-29 21:07:41 UTC,state_not_covered
RA0AF5A7999C64,L5711C6452321,P005,2025-01-18 16:49:19 UTC,1,102.13,delivered,capacity_exceeded,2025-01-18 16:53:57 UTC,quality
RA44856A56B860,LF3A1D2B03232,P010,2025-04-26 16:30:36 UTC,1,81.15,delivered,accepted,2025-04-26 16:34:04 UTC,
RA320431BB92B3,LB1D22DB1D523,P003,2025-06-03 09:00:45 UTC,1,62.25,delivered,accepted,2025-06-03 09:02:53 UTC,
RA61B3C7FBEE29,LBFF574231B77,P009,2025-02-23 13:08:47 UTC,1,50.14,delivered,no_response,2025-02-23 13:12:15 UTC,state_not_covered
RAF67116CEB0CA,LDF82978D7EF3,P010,2025-01-08 11:43:50 UTC,1,81.01,delivered,accepted,2025-01-08 11:45:13 UTC,
RA6E5D36E749A7,L905E096A2331,P003,2025-01-30 20:41:48 UTC,1,61.63,delivered,accepted,2025-01-30 20:43:33 UTC,
RAF39F9E0FB11F,L96525BCD7CDC,P006,2025-01-19 16:05:40 UTC,1,114.75,delivered,accepted,2025-01-19 16:07:00 UTC,
RAD81369C011FD,LDF8F37A48EEB,P003,2025-04-15 18:28:01 UTC,1,70.11,delivered,capacity_exceeded,2025-04-15 18:28:26 UTC,quality
RA8D974BEBB65B,L7630906901AE,P002,2025-05-12 22:32:51 UTC,1,74.46,delivered,capacity_exceeded,2025-05-12 22:33:57 UTC,price_too_low
RA108F6F4F2D58,L544A15EC0A5C,P001,2025-04-07 17:46:20 UTC,1,66.96,delivered,accepted,2025-04-07 17:46:46 UTC,
RA4499B4048E38,LD9197F2CE01D,P010,2025-02-06 12:52:37 UTC,1,66.43,delivered,capacity_exceeded,2025-02-06 12:56:30 UTC,capacity
RAC4423CD9E7B8,LD9197F2CE01D,P008,2025-02-06 12:52:01 UTC,2,75.14,delivered,no_response,2025-02-06 12:56:39 UTC,quality
RA459EA01C9DF8,L70388DCD2F92,P010,2025-04-14 21:58:50 UTC,1,77.43,delivered,rejected,2025-04-14 22:03:34 UTC,price_too_low
RA8A441FFB7C50,L5EE4572C2854,P002,2025-02-19 14:15:26 UTC,1,78.91,delivered,accepted,2025-02-19 14:16:24 UTC,
RAC877917104C4,L00D53D67BD28,P005,2025-05-17 22:06:28 UTC,1,93.59,delivered,accepted,2025-05-17 22:08:42 UTC,
RACB7169F7E7E5,LBE8691257578,P009,2025-06-06 10:15:16 UTC,1,59.45,delivered,capacity_exceeded,2025-06-06 10:19:39 UTC,state_not_covered
RAA23F15111D72,L149B9D6ADB78,P005,2025-04-05 21:22:48 UTC,1,120.14,delivered,accepted,2025-04-05 21:25:26 UTC,
RAABC52A36A3FC,L3176D0047EFF,P009,2025-02-14 07:43:41 UTC,1,65.58,delivered,rejected,2025-02-14 07:45:36 UTC,price_too_low
RA4EE0D6FD00B0,LD4F2F5293C8A,P006,2025-01-05 17:55:32 UTC,1,112.94,delivered,capacity_exceeded,2025-01-05 17:57:50 UTC,capacity
RAE19C69046383,LD4F2F5293C8A,P007,2025-01-05 17:55:14 UTC,2,141.26,delivered,accepted,2025-01-05 17:57:47 UTC,
RA9F0C26E4E961,L5FDE92709249,P010,2025-02-22 19:19:55 UTC,1,80.8,delivered,no_response,2025-02-22 19:23:47 UTC,capacity
RA7F79249C1396,L5FDE92709249,P003,2025-02-22 19:20:06 UTC,2,64.48,delivered,accepted,2025-02-22 19:24:38 UTC,
RAEC65FFFEAA9D,L741270808503,P002,2025-01-15 11:41:09 UTC,1,75.58,delivered,accepted,2025-01-15 11:43:12 UTC,
RAD2072AD238D9,LE331CD27B36A,P002,2025-06-30 16:41:05 UTC,1,86.08,delivered,accepted,2025-06-30 16:41:30 UTC,
RA4CD33128CD98,LB5AC95FE2D5D,P010,2025-05-10 12:50:00 UTC,1,77.76,delivered,accepted,2025-05-10 12:50:59 UTC,
RA727113D8CF1C,L1F9D7AB0D6B2,P010,2025-03-31 18:50:52 UTC,1,66.35,delivered,accepted,2025-03-31 18:54:12 UTC,
RABF81E5F4EB84,LFA93812CEFE9,P002,2025-06-27 16:54:53 UTC,1,67.1,delivered,accepted,2025-06-27 16:59:43 UTC,
RAC0EA775C490B,LAB28CA99FE1A,P004,2025-03-06 19:43:42 UTC,1,83.27,delivered,no_response,2025-03-06 19:46:15 UTC,capacity
RA785941BEB918,LD8D55DBF5C54,P009,2025-01-28 16:52:57 UTC,1,51.36,delivered,no_response,2025-01-28 16:55:49 UTC,price_too_low
RA6260C6D61460,LD8D55DBF5C54,P010,2025-01-28 16:53:36 UTC,2,73.59,delivered,accepted,2025-01-28 16:58:22 UTC,
RAF72395007AF8,L58635B4EA7C9,P001,2025-05-26 11:14:35 UTC,1,74.07,delivered,no_response,2025-05-26 11:14:54 UTC,state_not_covered
RAD8837DE46C96,L8DF48C8791B1,P008,2025-02-06 14:29:08 UTC,1,84.75,delivered,accepted,2025-02-06 14:30:21 UTC,
RA2590B820D432,L809CBA965813,P010,2025-06-02 16:59:37 UTC,1,70.42,delivered,capacity_exceeded,2025-06-02 17:03:02 UTC,quality
RA1F05C1B3E0AF,L59D74C229102,P003,2025-03-27 22:51:18 UTC,1,59.67,delivered,capacity_exceeded,2025-03-27 22:55:42 UTC,quality
RA49AF37EF46E1,L59D74C229102,P010,2025-03-27 22:51:23 UTC,2,66.09,delivered,no_response,2025-03-27 22:53:34 UTC,quality
RA245A89ADDF1F,LD49CE622624D,P003,2025-06-26 22:03:05 UTC,1,68.75,delivered,accepted,2025-06-26 22:07:52 UTC,
RA918EF3759E14,L3F065A73720D,P005,2025-05-06 19:03:21 UTC,1,103.17,delivered,accepted,2025-05-06 19:07:01 UTC,
RAB1F729BE7012,L255BB94C284E,P005,2025-03-18 08:45:11 UTC,1,99.22,delivered,accepted,2025-03-18 08:47:54 UTC,
RA0B175A2023C5,L3C6A9D97A602,P010,2025-01-29 15:58:16 UTC,1,61.37,delivered,accepted,2025-01-29 16:02:26 UTC,
RADAE614FFBD05,LEEF57444DC3F,P009,2025-06-25 14:01:20 UTC,1,52.77,delivered,capacity_exceeded,2025-06-25 14:04:38 UTC,state_not_covered
RAF509B3649D86,L28971344B9F7,P001,2025-02-19 13:30:20 UTC,1,60.81,delivered,accepted,2025-02-19 13:34:22 UTC,
RACB6D12594DD2,LD7B2186E268A,P005,2025-04-08 13:34:36 UTC,1,94.29,delivered,rejected,2025-04-08 13:35:28 UTC,price_too_low
RAA9CD6C9192F0,LD033AD7A10D8,P003,2025-05-14 11:17:52 UTC,1,66.17,delivered,accepted,2025-05-14 11:18:20 UTC,
RA1B24F44CA938,LC2A246145F96,P010,2025-02-21 13:56:32 UTC,1,69.86,delivered,rejected,2025-02-21 13:59:17 UTC,quality
RA5A09CBF3302C,L26B83F255294,P003,2025-05-21 13:31:46 UTC,1,70.86,delivered,capacity_exceeded,2025-05-21 13:35:26 UTC,quality
RAAD8558391FF8,L90587C4CE2B1,P002,2025-01-22 20:49:08 UTC,1,82.71,delivered,rejected,2025-01-22 20:51:32 UTC,state_not_covered
RA05E2B8FD2C58,L51E2BA11FA7D,P010,2025-06-22 20:48:01 UTC,1,69.75,delivered,accepted,2025-06-22 20:48:17 UTC,
RA0542F61944B7,L6630A5919294,P010,2025-01-26 10:45:23 UTC,1,77.48,delivered,accepted,2025-01-26 10:46:07 UTC,
RAE0B54C33E6E5,L9D3537F0C5D2,P009,2025-05-15 13:55:00 UTC,1,54.36,delivered,accepted,2025-05-15 13:56:01 UTC,
RA5BA5FAC875D1,L17F3BB697F6A,P009,2025-03-01 20:41:51 UTC,1,50.58,delivered,accepted,2025-03-01 20:44:22 UTC,
RAC0AFCF9F5F7D,L273FEBC356BC,P009,2025-04-16 11:31:40 UTC,1,63.07,delivered,accepted,2025-04-16 11:34:45 UTC,
RA3E4B8F7EF81A,LC1D819427845,P005,2025-02-17 20:52:20 UTC,1,89.71,delivered,capacity_exceeded,2025-02-17 20:56:04 UTC,price_too_low
RAD559AE7E747D,LEF63E20CDBF6,P005,2025-01-27 14:18:29 UTC,1,103.7,delivered,accepted,2025-01-27 14:22:36 UTC,
RA1FF5120555D4,L6910BB884FDB,P002,2025-01-29 17:20:50 UTC,1,67.45,delivered,rejected,2025-01-29 17:21:31 UTC,capacity
RAA5AE337E3722,L036A38BE58C2,P003,2025-06-23 09:54:02 UTC,1,66.3,delivered,capacity_exceeded,2025-06-23 09:57:59 UTC,capacity
RA39B61C45BFD1,L171D01E3572C,P003,2025-05-22 14:09:09 UTC,1,65.49,delivered,rejected,2025-05-22 14:12:08 UTC,price_too_low
RA4294F1AF4E6E,L171D01E3572C,P002,2025-05-22 14:08:46 UTC,2,73.34,delivered,rejected,2025-05-22 14:09:10 UTC,capacity
RA5524C8C88C7D,LB87AB1A67F15,P002,2025-01-10 14:18:23 UTC,1,80.13,delivered,accepted,2025-01-10 14:18:56 UTC,
RA63ADAE6E753B,LFF42AD41CBCD,P002,2025-05-03 13:47:15 UTC,1,64.21,delivered,accepted,2025-05-03 13:52:00 UTC,
RA03A4BF4344A1,LA6B25432D069,P003,2025-02-19 16:27:41 UTC,1,68.18,delivered,no_response,2025-02-19 16:28:41 UTC,capacity
RA22CB16089DFE,L350DC95DEB70,P002,2025-03-28 17:40:25 UTC,1,65.8,delivered,capacity_exceeded,2025-03-28 17:42:00 UTC,quality
RAEAB571761CF4,L350DC95DEB70,P003,2025-03-28 17:40:49 UTC,2,66.95,delivered,accepted,2025-03-28 17:42:44 UTC,
RAF5000E69B8C4,L054F2A2BB373,P002,2025-06-17 16:33:08 UTC,1,71.59,delivered,accepted,2025-06-17 16:35:08 UTC,
RAA1EAEB4DA6A4,L8BB2EE594372,P007,2025-03-27 12:19:56 UTC,1,132.76,delivered,no_response,2025-03-27 12:22:37 UTC,quality
RA2E46CE0BB763,L46BD19E5083E,P003,2025-01-25 19:33:37 UTC,1,59.36,delivered,accepted,2025-01-25 19:34:09 UTC,
RA3FC9F62F6186,LD5184EA0DFF2,P002,2025-04-04 10:47:06 UTC,1,80.54,delivered,accepted,2025-04-04 10:47:51 UTC,
RA0215E8473B4E,L7D9B329570A9,P009,2025-01-10 13:47:40 UTC,1,66.29,delivered,accepted,2025-01-10 13:49:25 UTC,
RAF78BB41DFE63,LE266E2B8B5F2,P010,2025-01-05 17:46:43 UTC,1,79.55,delivered,capacity_exceeded,2025-01-05 17:51:27 UTC,price_too_low
RAA60E99CA69FD,L120AF564E818,P005,2025-05-01 09:08:58 UTC,1,108.08,delivered,rejected,2025-05-01 09:13:33 UTC,state_not_covered
RABD5862354906,LA808DDFB2705,P009,2025-01-02 23:03:01 UTC,1,58.46,delivered,accepted,2025-01-02 23:07:20 UTC,
RA193A4117F7BA,L63E44D863FBB,P003,2025-06-15 15:27:19 UTC,1,65.3,delivered,accepted,2025-06-15 15:28:50 UTC,
RACA3EB366F5EB,L0347AB518921,P003,2025-01-15 07:42:55 UTC,1,72.54,delivered,rejected,2025-01-15 07:47:00 UTC,quality
RAC1E3D6D88D16,L0636CDF879B5,P010,2025-06-15 20:34:08 UTC,1,72.34,delivered,capacity_exceeded,2025-06-15 20:37:21 UTC,state_not_covered
RA0BC8D4B03807,L8001EEB16679,P009,2025-04-18 19:23:49 UTC,1,65.1,delivered,rejected,2025-04-18 19:25:44 UTC,state_not_covered
RA3E4F0993049C,L8001EEB16679,P003,2025-04-18 19:23:57 UTC,2,76.94,delivered,rejected,2025-04-18 19:24:39 UTC,quality
RA770D0D6E8580,L8001EEB16679,P001,2025-04-18 19:24:43 UTC,3,71.9,delivered,capacity_exceeded,2025-04-18 19:26:09 UTC,quality
RAA87AFDC90652,L9606D42D7CAA,P009,2025-01-08 09:54:14 UTC,1,56.57,delivered,rejected,2025-01-08 09:59:03 UTC,state_not_covered
RA3F68D97BBF00,L498B2CBEDC7D,P009,2025-04-01 13:08:33 UTC,1,63.46,delivered,no_response,2025-04-01 13:10:37 UTC,quality
RAA1F2BDE253B8,L498B2CBEDC7D,P001,2025-04-01 13:08:52 UTC,2,60.16,delivered,accepted,2025-04-01 13:13:37 UTC,
RA79CECE7DDC9C,LCD8C5AA4D5E4,P003,2025-01-05 09:39:34 UTC,1,62.87,delivered,accepted,2025-01-05 09:42:25 UTC,
RAEEEF1639AECE,LDB9C8650DA60,P002,2025-04-22 10:47:27 UTC,1,72.23,delivered,accepted,2025-04-22 10:51:49 UTC,
RA62A4D9266F11,L8DC151CA75C1,P003,2025-04-24 22:18:19 UTC,1,62.21,delivered,capacity_exceeded,2025-04-24 22:21:45 UTC,quality
RADA2F949C0FE2,L15592CFA7139,P010,2025-03-30 19:24:42 UTC,1,63.89,delivered,accepted,2025-03-30 19:27:16 UTC,
RA7C55FB9D35FB,L129D0B264F1F,P001,2025-06-04 12:39:43 UTC,1,59.27,delivered,accepted,2025-06-04 12:43:37 UTC,
RA21B1F1545B3F,L0A117B105860,P003,2025-01-21 13:18:09 UTC,1,65.55,delivered,capacity_exceeded,2025-01-21 13:18:30 UTC,quality
RA6ABF12447087,LC9DA7D603686,P005,2025-05-08 15:21:09 UTC,1,112.83,delivered,no_response,2025-05-08 15:23:45 UTC,capacity
RA55453E719E94,L0A964C08566B,P002,2025-05-29 18:35:37 UTC,1,79.32,delivered,accepted,2025-05-29 18:37:34 UTC,
RA5CA9A2CD142A,L9709833DB724,P010,2025-03-01 22:57:38 UTC,1,74.63,delivered,accepted,2025-03-01 22:59:27 UTC,
RA3A23C83EE96A,L349E5F52AA41,P003,2025-05-01 15:15:36 UTC,1,59.66,delivered,accepted,2025-05-01 15:16:25 UTC,
RA25D99B96638C,L147C1EE697F9,P010,2025-06-03 20:14:58 UTC,1,72.07,delivered,accepted,2025-06-03 20:17:04 UTC,
RAD657BAE4135E,LD5A2CB357513,P007,2025-04-20 19:14:28 UTC,1,127.72,delivered,accepted,2025-04-20 19:16:23 UTC,
RA8C646CA6F06D,L950E829FA4F6,P009,2025-05-30 17:04:37 UTC,1,56.35,delivered,rejected,2025-05-30 17:08:41 UTC,price_too_low
RA76E18E9DD237,LCB5CE370DCC2,P004,2025-05-12 17:26:41 UTC,1,85.37,delivered,accepted,2025-05-12 17:30:47 UTC,
RA799C209487B0,L94D878ABEAA7,P010,2025-06-19 07:23:35 UTC,1,81.26,delivered,no_response,2025-06-19 07:23:47 UTC,state_not_covered
RA5CA1C28299EC,L94D878ABEAA7,P003,2025-06-19 07:23:24 UTC,2,71.67,delivered,capacity_exceeded,2025-06-19 07:26:26 UTC,capacity
RA3A06C3D71EB2,L94D878ABEAA7,P002,2025-06-19 07:24:13 UTC,3,66.14,delivered,accepted,2025-06-19 07:25:37 UTC,
RA504B75CC1B5B,LFA60BD2E6442,P009,2025-02-11 07:25:35 UTC,1,61.57,delivered,accepted,2025-02-11 07:27:44 UTC,
RAE9ACFFEFA946,L04FCE0A7BD5C,P010,2025-01-25 14:18:22 UTC,1,76.46,delivered,rejected,2025-01-25 14:19:00 UTC,state_not_covered
RA0095B06DAFFE,LFA1E7CBB9807,P003,2025-03-15 11:36:05 UTC,1,68.86,delivered,no_response,2025-03-15 11:40:04 UTC,state_not_covered
RA408C2DE121FC,L28643874973F,P010,2025-01-16 22:02:12 UTC,1,68.37,delivered,accepted,2025-01-16 22:06:23 UTC,
RAFF95E9FBAA79,L9DDA1772282F,P001,2025-01-22 21:47:15 UTC,1,70.33,delivered,rejected,2025-01-22 21:48:02 UTC,capacity
RA43C547FA3A68,LB3D7148D8360,P003,2025-06-30 18:50:39 UTC,1,69.47,delivered,accepted,2025-06-30 18:51:09 UTC,
RA1EDBED794E75,LC89A00FF7A02,P008,2025-01-09 10:34:04 UTC,1,88.42,delivered,accepted,2025-01-09 10:37:35 UTC,
RAA408063A5B33,L05B3835E3F21,P007,2025-04-02 17:04:56 UTC,1,121.59,delivered,rejected,2025-04-02 17:08:31 UTC,capacity
RAF4CEA6CB9E12,L05B3835E3F21,P010,2025-04-02 17:04:59 UTC,2,66.01,delivered,accepted,2025-04-02 17:09:16 UTC,
RA37301F49B352,L271708C3B551,P002,2025-01-14 09:03:03 UTC,1,81.84,delivered,accepted,2025-01-14 09:07:15 UTC,
RA248D189B78C8,L538ACDD39451,P003,2025-05-29 07:29:08 UTC,1,61.13,delivered,accepted,2025-05-29 07:30:39 UTC,
RA68E3CF24B39C,L76A009020634,P009,2025-04-01 10:50:02 UTC,1,62.57,delivered,no_response,2025-04-01 10:52:30 UTC,quality
RA60B73A5C4E82,L180ACB4A77AC,P005,2025-02-22 17:33:44 UTC,1,112.08,delivered,accepted,2025-02-22 17:37:55 UTC,
RADF70CCC6EB6A,L87BFD5928633,P009,2025-03-12 11:08:09 UTC,1,58.02,delivered,capacity_exceeded,2025-03-12 11:09:42 UTC,price_too_low
RA30F90ECAD5D1,L07FE9AEF20D7,P010,2025-05-04 12:47:52 UTC,1,66.03,delivered,accepted,2025-05-04 12:50:38 UTC,
RA8CD05A766B54,LD6820E350103,P010,2025-02-11 10:21:07 UTC,1,75.0,delivered,accepted,2025-02-11 10:22:52 UTC,
RA97739163C1A1,L202A2F294BB8,P004,2025-02-05 19:37:06 UTC,1,91.4,delivered,accepted,2025-02-05 19:41:13 UTC,
RAEAB64DA33FC7,L3CC61AECE171,P009,2025-05-24 08:02:13 UTC,1,52.41,delivered,rejected,2025-05-24 08:04:14 UTC,quality
RAFE0C7695A5D1,L3CC61AECE171,P002,2025-05-24 08:02:53 UTC,2,84.23,delivered,accepted,2025-05-24 08:07:16 UTC,
RAC68753354760,L3E753DE4ABE2,P009,2025-01-22 18:59:40 UTC,1,66.66,delivered,accepted,2025-01-22 19:04:03 UTC,
RA0B267A7291CB,L12F294F559CD,P005,2025-01-09 23:05:05 UTC,1,110.44,delivered,accepted,2025-01-09 23:06:56 UTC,
RA366BFD3A2A79,L0AC9EDC5EDDA,P005,2025-02-02 09:36:45 UTC,1,99.63,delivered,accepted,2025-02-02 09:37:24 UTC,
RA10F2EC35D46D,L39A8CAC2B1DD,P002,2025-04-11 15:50:27 UTC,1,74.47,delivered,no_response,2025-04-11 15:54:04 UTC,quality
RA594BD2309565,L39A8CAC2B1DD,P010,2025-04-11 15:50:26 UTC,2,81.53,delivered,no_response,2025-04-11 15:54:31 UTC,capacity
RADAC9BE15BB59,L39A8CAC2B1DD,P003,2025-04-11 15:50:28 UTC,3,70.04,delivered,accepted,2025-04-11 15:54:18 UTC,
RAA319B56D8AB4,L12022392B908,P002,2025-01-19 11:26:58 UTC,1,76.48,delivered,accepted,2025-01-19 11:31:29 UTC,
RA1B3008FB64B6,LA062DAA874DB,P003,2025-02-16 18:27:03 UTC,1,64.63,delivered,accepted,2025-02-16 18:29:20 UTC,
RA8BF330979049,L4B49A92E1829,P003,2025-01-22 13:25:03 UTC,1,60.73,delivered,accepted,2025-01-22 13:28:42 UTC,
RAEE10AEFD9A77,L87E03CC5780E,P002,2025-06-23 18:50:26 UTC,1,73.39,delivered,accepted,2025-06-23 18:55:14 UTC,
RA04E9E0A61453,LB9953F922E10,P010,2025-06-16 10:51:15 UTC,1,72.36,delivered,accepted,2025-06-16 10:53:40 UTC,
RA26D0849AA702,L01775C802D68,P005,2025-04-20 12:42:33 UTC,1,113.98,delivered,accepted,2025-04-20 12:44:58 UTC,
RAD707861A03BC,L7F9AD8BD0F44,P010,2025-01-07 13:32:55 UTC,1,64.83,delivered,rejected,2025-01-07 13:34:18 UTC,price_too_low
RAC3247041A178,L7F9AD8BD0F44,P001,2025-01-07 13:32:25 UTC,2,70.62,delivered,accepted,2025-01-07 13:36:08 UTC,
RA141336500CB0,L15613A714336,P002,2025-01-29 16:11:36 UTC,1,66.41,delivered,accepted,2025-01-29 16:13:37 UTC,
RAF0312F236A4F,L68C6D5F9C5DE,P003,2025-01-10 11:26:15 UTC,1,64.84,delivered,accepted,2025-01-10 11:30:09 UTC,
RA1F998647D462,L3CE7366FAB30,P007,2025-05-03 20:58:10 UTC,1,118.5,delivered,accepted,2025-05-03 21:02:10 UTC,
RA286804E41B93,LFCFCF8451740,P002,2025-04-23 19:17:10 UTC,1,84.65,delivered,accepted,2025-04-23 19:20:08 UTC,
RA56891CDA17EC,L3750684DA48D,P009,2025-06-18 19:39:33 UTC,1,51.18,delivered,accepted,2025-06-18 19:40:21 UTC,
RAE5F574B3FE11,LB55FEE7D2913,P010,2025-04-30 09:34:37 UTC,1,72.13,delivered,accepted,2025-04-30 09:35:59 UTC,
RAE93F39FEB00E,LD51FE67A89F6,P010,2025-06-08 21:42:27 UTC,1,71.65,delivered,accepted,2025-06-08 21:44:24 UTC,
RA6EF36E9184D6,LD23669766794,P003,2025-02-13 17:03:03 UTC,1,68.15,delivered,capacity_exceeded,2025-02-13 17:05:51 UTC,capacity
RAEE3D79176AE3,LD23669766794,P010,2025-02-13 17:02:37 UTC,2,65.85,delivered,rejected,2025-02-13 17:03:38 UTC,price_too_low
RA5C52AA75C61C,L680B5D3E4A3D,P010,2025-02-03 10:46:04 UTC,1,61.67,delivered,accepted,2025-02-03 10:49:18 UTC,
RA8367873F63A6,L06AD3219F610,P010,2025-06-29 13:27:54 UTC,1,70.83,delivered,accepted,2025-06-29 13:29:35 UTC,
RA35C431CE0EEE,L2895723B98FC,P010,2025-04-19 14:31:29 UTC,1,75.82,delivered,no_response,2025-04-19 14:31:42 UTC,price_too_low
RAA19137BDC3F2,L2895723B98FC,P006,2025-04-19 14:30:58 UTC,2,109.93,delivered,accepted,2025-04-19 14:33:04 UTC,
RAEA0BE05EC70D,LA9CEDC3829C6,P010,2025-05-10 08:46:00 UTC,1,78.88,delivered,accepted,2025-05-10 08:48:24 UTC,
RAE19B1BE15E6A,LF912EAD44B20,P002,2025-02-26 19:25:59 UTC,1,81.61,delivered,accepted,2025-02-26 19:28:05 UTC,
RAC64EE192E51C,L237329D0BC36,P010,2025-03-06 21:15:17 UTC,1,63.85,delivered,accepted,2025-03-06 21:18:04 UTC,
RA2D8EF7E38860,LBFCE58F904FE,P009,2025-04-17 12:33:29 UTC,1,51.93,delivered,no_response,2025-04-17 12:34:06 UTC,quality
RA56EE022C6CF0,LDFE905AA9E0E,P001,2025-03-26 08:17:16 UTC,1,64.14,delivered,accepted,2025-03-26 08:20:24 UTC,
RA9054DDF4B3B7,L0C671C8A7995,P002,2025-06-06 16:39:40 UTC,1,75.55,delivered,accepted,2025-06-06 16:40:23 UTC,
RAF9BC28576C7C,L2F53DDC65027,P010,2025-04-02 18:52:06 UTC,1,75.0,delivered,accepted,2025-04-02 18:56:56 UTC,
RAAA2BC9836877,LE7B4D039B965,P009,2025-05-21 14:52:38 UTC,1,59.49,delivered,accepted,2025-05-21 14:57:01 UTC,
RA1E2A3FE61CC8,L68C2ED973872,P010,2025-03-01 13:19:00 UTC,1,71.19,delivered,capacity_exceeded,2025-03-01 13:23:33 UTC,capacity
RAA5F554E005F6,L68C2ED973872,P002,2025-03-01 13:18:40 UTC,2,66.03,delivered,accepted,2025-03-01 13:21:24 UTC,
RAFD63154502FB,LF0795119A82C,P009,2025-04-21 08:18:15 UTC,1,57.61,delivered,accepted,2025-04-21 08:21:55 UTC,
RAD88F01DFEB90,L643592DFBC96,P001,2025-02-06 18:05:05 UTC,1,59.98,delivered,accepted,2025-02-06 18:06:19 UTC,
RA811A30ED9AB8,LFC2A5858400C,P010,2025-02-26 12:11:14 UTC,1,78.39,delivered,accepted,2025-02-26 12:13:16 UTC,
RA432D6A10CC92,LAA34A5ACF9BD,P005,2025-03-29 15:34:40 UTC,1,101.39,delivered,accepted,2025-03-29 15:35:37 UTC,
RACA24C9160D26,L91D552DA70E7,P010,2025-05-06 20:27:32 UTC,1,61.96,delivered,capacity_exceeded,2025-05-06 20:29:59 UTC,quality
RAC531AEEFB039,L91D552DA70E7,P002,2025-05-06 20:28:02 UTC,2,73.47,delivered,accepted,2025-05-06 20:32:00 UTC,
RAEED0E6402D4B,L761816269140,P010,2025-05-07 16:07:31 UTC,1,70.52,delivered,accepted,2025-05-07 16:09:44 UTC,
RAD18D79E505CC,L8ABE2125EC84,P010,2025-03-10 17:17:45 UTC,1,64.68,delivered,accepted,2025-03-10 17:21:04 UTC,
RA18EA2C3AB24F,LDE7E9783FCDA,P010,2025-01-24 10:35:57 UTC,1,68.71,delivered,accepted,2025-01-24 10:40:43 UTC,
RA7606AB4B09DA,LEF91B84467AD,P009,2025-04-27 11:04:42 UTC,1,66.61,delivered,accepted,2025-04-27 11:05:01 UTC,
RA92DCFDC51DEB,LE10824F94F89,P010,2025-03-21 14:33:50 UTC,1,68.54,delivered,accepted,2025-03-21 14:36:45 UTC,
RA4AC66A834EF9,L3AF55596792A,P003,2025-03-31 23:00:23 UTC,1,59.66,delivered,no_response,2025-03-31 23:02:52 UTC,price_too_low
RAE2D3507F46B9,L605047C60CE6,P003,2025-06-29 12:11:53 UTC,1,64.99,delivered,accepted,2025-06-29 12:14:01 UTC,
RA24CAFF166DAB,L35C4354F7BD0,P010,2025-05-06 12:39:22 UTC,1,78.12,delivered,rejected,2025-05-06 12:40:40 UTC,price_too_low
RA7CBD0C980EFE,L1E39FD12D479,P009,2025-03-19 11:01:01 UTC,1,52.31,delivered,no_response,2025-03-19 11:04:00 UTC,quality
RAB2E8549AD263,LA63EF3EEFB03,P010,2025-01-22 18:56:15 UTC,1,62.41,delivered,no_response,2025-01-22 18:58:22 UTC,capacity
RAB9AB1802E8FD,L5F7A043995A3,P010,2025-01-15 20:58:56 UTC,1,74.53,delivered,accepted,2025-01-15 21:02:43 UTC,
RAB629ECAC0915,L14B5AEC0D55D,P002,2025-06-13 14:30:51 UTC,1,68.85,delivered,accepted,2025-06-13 14:34:33 UTC,
RA8AEF0EF8429D,L7CBB6976DC07,P007,2025-01-21 08:15:18 UTC,1,123.27,delivered,accepted,2025-01-21 08:18:08 UTC,
RAF2DFB59440ED,LCD286F725211,P010,2025-04-24 17:39:32 UTC,1,63.73,delivered,accepted,2025-04-24 17:43:17 UTC,
RAE2FDAE94AB43,L6953502FDBA6,P010,2025-03-14 12:58:42 UTC,1,64.12,delivered,accepted,2025-03-14 13:01:44 UTC,
RA9CDB45A9243B,L1EAD8BF23E92,P010,2025-02-03 08:23:25 UTC,1,81.37,delivered,capacity_exceeded,2025-02-03 08:25:40 UTC,state_not_covered
RA760B6552B927,L2E8CCC9F2434,P001,2025-04-30 20:10:11 UTC,1,69.23,delivered,rejected,2025-04-30 20:13:33 UTC,state_not_covered
RAA31072F1C668,L2E8CCC9F2434,P009,2025-04-30 20:09:47 UTC,2,57.88,delivered,accepted,2025-04-30 20:11:19 UTC,
RA5C173C1AB50C,L8A5824FECBB1,P002,2025-05-18 08:50:22 UTC,1,81.49,delivered,accepted,2025-05-18 08:52:36 UTC,
